id_pedido,id_cliente,fecha_compra,articulo,cantidad,ingreso_total
ORD-00335,CUST-1763,2026-04-26 15:00:00,Taza Cerámica,1,13764.19
ORD-00336,CUST-650,2026-07-07 04:00:00,Remera Sublimada,5,97122.09
ORD-00337,CUST-437,2026-05-03 20:00:00,Remera Sublimada,5,90513.65
ORD-00338,CUST-971,2026-05-20 14:00:00,Buzo Canguro,3,24908.41
ORD-00339,CUST-740,2026-04-25 18:00:00,Remera Algodón,3,74468.57
ORD-00340,CUST-1902,2026-03-07 03:00:00,Remera Algodón,3,42816.26
ORD-00341,CUST-572,2026-04-10 00:00:00,Buzo Canguro,4,51582.61
ORD-00342,CUST-250,2026-06-20 09:00:00,Remera Sublimada,2,46784.54
ORD-00343,CUST-1538,2026-02-23 20:00:00,Remera Sublimada,1,15584.77
ORD-00344,CUST-1421,2026-04-02 19:00:00,Remera Sublimada,3,57304.62
ORD-00345,CUST-1734,2026-04-29 12:00:00,Buzo Canguro,1,21924.92
ORD-00346,CUST-362,2026-03-27 13:00:00,Buzo Canguro,1,9709.89
ORD-00347,CUST-1887,2026-03-04 22:00:00,Buzo Canguro,1,8389.33
ORD-00348,CUST-243,2026-05-07 04:00:00,Buzo Canguro,3,19110.41
ORD-00349,CUST-445,2026-03-08 13:00:00,Remera Sublimada,3,68828.0
ORD-00350,CUST-723,2026-07-27 09:00:00,Buzo Canguro,2,18014.68
ORD-00351,CUST-1116,2026-03-30 06:00:00,Remera Sublimada,3,33465.24
ORD-00352,CUST-1695,2026-04-21 00:00:00,Buzo Canguro,3,32148.42
ORD-00353,CUST-980,2026-05-24 20:00:00,Taza Cerámica,1,11091.76
ORD-00354,CUST-101,2026-04-02 08:00:00,Buzo Canguro,2,36722.45
ORD-00355,CUST-996,2026-02-06 18:00:00,Buzo Canguro,5,120411.36
ORD-00356,CUST-1427,2026-05-20 02:00:00,Buzo Canguro,3,34767.21
ORD-00357,CUST-353,2026-03-11 21:00:00,Remera Sublimada,3,39458.83
ORD-00358,CUST-1775,,Remera Sublimada,5,102114.7
ORD-00359,CUST-552,2026-02-05 09:00:00,Buzo Canguro,1,13646.76
ORD-00360,CUST-1160,2026-04-28 16:00:00,Remera Sublimada,2,47041.71
ORD-00361,CUST-1283,2026-04-17 22:00:00,Taza Cerámica,1,15064.36
ORD-00362,CUST-1114,2026-07-08 21:00:00,Taza Cerámica,4,47818.79
ORD-00363,CUST-108,2026-03-01 14:00:00,Remera Algodón,3,73294.35
ORD-00364,CUST-1356,2026-07-15 22:00:00,Remera Algodón,4,54062.55
ORD-00365,CUST-1222,2026-06-21 13:00:00,Remera Sublimada,3,28870.49
ORD-00366,CUST-1782,2026-05-27 14:00:00,Remera Algodón,4,34216.07
ORD-00367,CUST-915,2026-05-23 22:00:00,Taza Cerámica,5,124518.13
ORD-00368,CUST-307,2026-03-17 16:00:00,Buzo Canguro,3,60179.26
ORD-00369,CUST-1254,2026-05-15 20:00:00,Remera Sublimada,3,39519.59
ORD-00370,CUST-503,2026-06-14 11:00:00,Gorra,4,86109.07
ORD-00371,CUST-251,2026-02-18 21:00:00,Remera Sublimada,2,31872.25
ORD-00372,CUST-153,2026-03-05 16:00:00,Gorra,4,45391.17
ORD-00373,CUST-1243,2026-06-06 10:00:00,Remera Sublimada,3,59603.15
ORD-00374,CUST-1796,2026-07-10 09:00:00,Buzo Canguro,3,59753.68
ORD-00375,CUST-727,15/05/2026,Buzo Canguro,2,30006.77
ORD-00376,CUST-686,2026-05-26 03:00:00,Remera Sublimada,1,5903.17
ORD-00377,CUST-1748,2026-07-12 08:00:00,Remera Sublimada,2,13080.9
ORD-00378,CUST-1543,2026-02-28 10:00:00,Buzo Canguro,1,20774.99
ORD-00379,CUST-1545,2026-07-17 22:00:00,Remera Sublimada,3,64408.58
ORD-00380,CUST-203,2026-03-19 21:00:00,Buzo Canguro,5,92828.97
ORD-00381,CUST-1975,2026-06-07 18:00:00,Buzo Canguro,5,108906.86
ORD-00382,CUST-353,2026-05-29 14:00:00,Gorra,4,77559.0
ORD-00383,CUST-1350,2026-06-06 07:00:00,Taza Cerámica,2,45877.38
ORD-00384,CUST-1235,2026-05-18 08:00:00,Remera Sublimada,2,16015.93
ORD-00385,CUST-609,2026-07-25 00:00:00,Remera Sublimada,5,63774.15
ORD-00386,CUST-1596,2026-02-19 02:00:00,Remera Sublimada,1,14282.22
ORD-00387,CUST-198,2026-04-15 07:00:00,Remera Algodón,2,21906.55
ORD-00388,CUST-252,2026-07-25 09:00:00,Gorra,1,19507.33
ORD-00389,CUST-1984,2026-07-07 17:00:00,Remera Sublimada,1,23248.78
ORD-00390,CUST-1013,2026-05-09 18:00:00,Remera Sublimada,1,13249.64
ORD-00391,CUST-977,2026-06-21 21:00:00,Gorra,1,23830.84
ORD-00392,CUST-437,2026-06-09 01:00:00,Gorra,4,61341.51
ORD-00393,CUST-1829,2026-05-04 15:00:00,Gorra,4,61801.25
ORD-00394,CUST-921,2026-03-20 16:00:00,Gorra,5,85021.95
ORD-00395,CUST-1286,2026-04-05 06:00:00,Buzo Canguro,4,41466.49
ORD-00396,CUST-1843,2026-06-08 16:00:00,Remera Sublimada,2,25334.42
ORD-00397,CUST-1056,15/05/2026,Buzo Canguro,4,64259.0
ORD-00398,CUST-1804,2026-04-10 16:00:00,Buzo Canguro,2,47679.32
ORD-00399,CUST-260,15/05/2026,Buzo Canguro,2,35707.7
ORD-00400,CUST-1703,2026-05-14 20:00:00,Buzo Canguro,1,11662.33
ORD-00401,CUST-900,2026-04-03 16:00:00,Remera Sublimada,5,26046.86
ORD-00402,CUST-497,15/05/2026,Remera Sublimada,1,24633.31
ORD-00403,CUST-1400,2026-03-01 20:00:00,Buzo Canguro,1,14859.69
ORD-00404,CUST-915,2026-07-10 15:00:00,Remera Sublimada,4,95079.61
ORD-00405,CUST-1627,2026-02-25 21:00:00,Buzo Canguro,4,63947.62
ORD-00406,CUST-1515,15/05/2026,Gorra,2,34218.59
ORD-00407,CUST-1258,2026-05-31 00:00:00,Gorra,4,76952.98
ORD-00408,CUST-1318,2026-05-04 21:00:00,Buzo Canguro,4,45678.06
ORD-00409,CUST-500,2026-04-21 08:00:00,Buzo Canguro,3,56939.04
ORD-00410,CUST-739,2026-05-19 18:00:00,Remera Sublimada,2,31071.68
ORD-00411,CUST-1156,2026-05-29 08:00:00,Taza Cerámica,2,36899.2
ORD-00412,CUST-787,2026-07-07 18:00:00,Buzo Canguro,3,65150.0
ORD-00413,CUST-559,2026-06-27 01:00:00,Buzo Canguro,2,17369.17
ORD-00414,CUST-1054,2026-07-19 12:00:00,Gorra,5,86355.09
ORD-00415,CUST-569,2026-02-15 02:00:00,Buzo Canguro,5,30211.13
ORD-00416,CUST-1498,2026-06-19 20:00:00,Remera Sublimada,3,21126.91
ORD-00417,CUST-1145,2026-07-24 07:00:00,Remera Sublimada,4,73967.54
ORD-00418,CUST-849,2026-06-26 18:00:00,Buzo Canguro,5,32093.77
ORD-00419,CUST-1793,2026-06-08 15:00:00,Buzo Canguro,3,50721.47
ORD-00420,CUST-137,2026-06-16 21:00:00,Gorra,5,47001.26
ORD-00421,CUST-329,2026-02-06 11:00:00,Buzo Canguro,1,11081.7
ORD-00422,CUST-1488,2026-05-15 03:00:00,Taza Cerámica,3,22778.19
ORD-00423,CUST-662,2026-04-20 19:00:00,Buzo Canguro,2,19946.7
ORD-00424,CUST-537,2026-03-29 16:00:00,Buzo Canguro,5,107129.18
ORD-00425,CUST-1899,2026-07-23 17:00:00,Buzo Canguro,2,35555.14
ORD-00426,CUST-1406,2026-04-07 12:00:00,Buzo Canguro,3,71985.59
ORD-00427,CUST-126,2026-03-17 21:00:00,Buzo Canguro,5,29874.49
ORD-00428,CUST-325,2026-04-20 19:00:00,Remera Sublimada,2,41696.48
ORD-00429,CUST-1400,2026-06-03 09:00:00,Gorra,4,75926.17
ORD-00430,CUST-897,2026-04-08 18:00:00,Remera Sublimada,4,40871.38
ORD-00431,CUST-1732,2026-02-03 21:00:00,Remera Sublimada,1,19583.33
ORD-00432,CUST-383,2026-04-05 07:00:00,Remera Sublimada,3,57992.91
ORD-00433,CUST-978,15/05/2026,Remera Sublimada,2,28373.81
ORD-00434,CUST-1059,2026-04-03 03:00:00,Buzo Canguro,1,18772.79
ORD-00435,CUST-1604,2026-04-01 19:00:00,Remera Sublimada,3,41674.85
ORD-00436,CUST-552,2026-04-16 10:00:00,Remera Sublimada,4,46843.65
ORD-00437,CUST-1119,2026-05-07 10:00:00,Buzo Canguro,2,28659.64
ORD-00438,CUST-1952,2026-06-10 16:00:00,Taza Cerámica,5,114512.95
ORD-00439,CUST-915,2026-06-17 01:00:00,Remera Sublimada,4,50766.7
ORD-00440,CUST-758,2026-04-02 14:00:00,Buzo Canguro,5,65368.82
ORD-00441,CUST-1639,2026-03-20 03:00:00,Taza Cerámica,5,85840.32
ORD-00442,CUST-646,2026-06-16 08:00:00,Remera Algodón,2,40119.98
ORD-00443,CUST-1315,2026-03-30 04:00:00,Taza Cerámica,2,39384.83
ORD-00444,CUST-1172,15/05/2026,Remera Sublimada,5,26979.87
ORD-00445,CUST-1635,2026-04-03 06:00:00,Taza Cerámica,1,18748.31
ORD-00446,CUST-116,15/05/2026,Buzo Canguro,5,-70055.4
ORD-00447,CUST-1295,2026-05-10 04:00:00,Remera Sublimada,5,77409.0
ORD-00448,CUST-1343,2026-03-16 06:00:00,Gorra,2,32466.53
ORD-00449,CUST-257,2026-05-03 08:00:00,Buzo Canguro,3,58903.18
ORD-00450,CUST-576,2026-06-07 05:00:00,Remera Algodón,4,86506.64
ORD-00451,CUST-1169,2026-07-07 16:00:00,Taza Cerámica,2,35850.44
ORD-00452,CUST-1496,2026-06-24 22:00:00,Buzo Canguro,1,16278.14
ORD-00453,CUST-617,2026-06-11 20:00:00,Taza Cerámica,4,49901.54
ORD-00454,CUST-198,2026-04-05 03:00:00,Buzo Canguro,2,15515.13
ORD-00455,CUST-1868,2026-04-03 09:00:00,Buzo Canguro,2,48343.11
ORD-00456,CUST-1160,2026-04-17 09:00:00,Gorra,3,42710.54
ORD-00457,CUST-379,2026-02-13 10:00:00,Taza Cerámica,1,16324.24
ORD-00458,CUST-1472,15/05/2026,Gorra,1,20021.46
ORD-00459,CUST-596,2026-02-08 07:00:00,Gorra,2,12736.42
ORD-00460,CUST-401,2026-03-31 07:00:00,Remera Algodón,3,66300.66
ORD-00461,CUST-280,2026-06-10 11:00:00,Taza Cerámica,2,41881.03
ORD-00462,CUST-706,2026-06-18 11:00:00,Buzo Canguro,5,102442.86
ORD-00463,CUST-1222,2026-06-19 14:00:00,Remera Sublimada,5,27198.27
ORD-00464,CUST-799,2026-04-21 16:00:00,Taza Cerámica,3,46591.13
ORD-00465,CUST-1092,,Remera Sublimada,2,12170.73
ORD-00466,CUST-1239,2026-06-20 18:00:00,Remera Sublimada,3,48052.35
ORD-00467,CUST-290,2026-05-01 22:00:00,Remera Sublimada,2,38737.93
ORD-00468,CUST-352,2026-06-26 16:00:00,Gorra,2,14874.01
ORD-00469,CUST-1080,2026-06-08 05:00:00,Gorra,5,94488.31
ORD-00470,CUST-1027,2026-07-16 02:00:00,Buzo Canguro,4,55962.63
ORD-00471,CUST-1284,2026-04-02 00:00:00,Buzo Canguro,1,21231.06
ORD-00472,CUST-1379,2026-07-23 20:00:00,Taza Cerámica,1,15671.78
ORD-00473,CUST-1446,15/05/2026,Buzo Canguro,3,35167.29
ORD-00474,CUST-227,2026-02-13 03:00:00,Buzo Canguro,1,11639.83
ORD-00475,CUST-117,2026-06-15 21:00:00,Remera Sublimada,5,114748.65
ORD-00476,CUST-1916,2026-04-15 06:00:00,Remera Sublimada,4,56229.73
ORD-00477,CUST-1858,2026-06-12 22:00:00,Buzo Canguro,2,26230.16
ORD-00478,CUST-665,2026-05-30 05:00:00,Buzo Canguro,2,11594.94
ORD-00479,CUST-669,2026-04-25 04:00:00,Buzo Canguro,5,61432.46
ORD-00480,CUST-1446,,Remera Algodón,1,21992.54
ORD-00481,CUST-1995,2026-07-11 07:00:00,Remera Sublimada,2,40439.51
ORD-00482,CUST-785,2026-02-01 04:00:00,Remera Sublimada,1,9418.26
ORD-00483,CUST-1915,2026-04-04 21:00:00,Buzo Canguro,5,66305.66
ORD-00484,CUST-725,2026-04-11 20:00:00,Remera Sublimada,2,17863.19
ORD-00485,CUST-1411,2026-05-07 02:00:00,Remera Sublimada,3,72253.01
ORD-00486,CUST-953,2026-04-20 04:00:00,Remera Sublimada,4,67849.43
ORD-00487,CUST-1786,2026-04-01 13:00:00,Buzo Canguro,1,20087.1
ORD-00488,CUST-1061,2026-07-28 15:00:00,Remera Sublimada,1,19276.17
ORD-00489,CUST-1762,2026-06-14 13:00:00,Taza Cerámica,1,22473.79
ORD-00490,CUST-254,2026-07-07 06:00:00,Buzo Canguro,1,23986.56
ORD-00491,CUST-589,2026-05-15 12:00:00,Remera Sublimada,5,28244.62
ORD-00492,CUST-1509,2026-06-26 01:00:00,Taza Cerámica,5,122530.12
ORD-00493,CUST-884,2026-02-08 10:00:00,Remera Sublimada,5,112054.25
ORD-00494,CUST-1227,2026-06-05 05:00:00,Gorra,5,63294.74
ORD-00495,CUST-1516,15/05/2026,Remera Algodón,2,43482.77
ORD-00496,CUST-1934,2026-06-20 10:00:00,Remera Sublimada,5,98655.8
ORD-00497,CUST-345,2026-03-03 09:00:00,Remera Algodón,2,41724.58
ORD-00498,CUST-1299,2026-05-20 02:00:00,Taza Cerámica,3,28241.46
ORD-00499,CUST-1162,2026-05-06 14:00:00,Remera Algodón,5,89856.37
ORD-00500,CUST-1600,2026-06-24 12:00:00,Taza Cerámica,3,16555.55
ORD-00501,CUST-1805,2026-05-24 02:00:00,Remera Sublimada,5,109822.91
ORD-00502,CUST-858,2026-06-29 18:00:00,Gorra,3,72062.58
ORD-00503,CUST-637,2026-07-08 15:00:00,Remera Sublimada,4,72969.88
ORD-00504,CUST-1990,2026-03-07 21:00:00,Remera Sublimada,3,45760.18
ORD-00505,CUST-1941,2026-07-16 13:00:00,Remera Sublimada,2,39029.24
ORD-00506,CUST-1020,2026-07-02 17:00:00,Remera Sublimada,1,11527.23
ORD-00507,CUST-507,15/05/2026,Buzo Canguro,3,52583.27
ORD-00508,CUST-624,2026-07-10 22:00:00,Taza Cerámica,1,19379.46
ORD-00509,CUST-927,2026-05-10 02:00:00,Remera Algodón,4,31414.46
ORD-00510,CUST-1629,2026-04-26 09:00:00,Remera Sublimada,4,31205.44
ORD-00511,CUST-1002,2026-04-24 03:00:00,Remera Algodón,2,38645.53
ORD-00512,CUST-1948,2026-04-02 18:00:00,Remera Algodón,2,27271.3
ORD-00513,CUST-135,2026-07-21 01:00:00,Remera Sublimada,3,68352.09
ORD-00514,CUST-784,2026-04-15 10:00:00,Remera Sublimada,5,56193.89
ORD-00515,CUST-119,2026-07-03 19:00:00,Gorra,4,23394.46
ORD-00516,CUST-420,2026-03-20 18:00:00,Buzo Canguro,1,17997.52
ORD-00517,CUST-1899,2026-04-28 10:00:00,Taza Cerámica,5,93423.92
ORD-00518,CUST-611,2026-05-21 01:00:00,Taza Cerámica,4,64287.33
ORD-00519,CUST-499,2026-02-28 04:00:00,Buzo Canguro,3,55999.96
ORD-00520,CUST-753,2026-03-31 04:00:00,Remera Sublimada,4,61900.35
ORD-00521,CUST-1071,2026-03-23 20:00:00,Buzo Canguro,2,37705.31
ORD-00522,CUST-570,2026-02-12 17:00:00,Remera Sublimada,1,5878.75
ORD-00523,CUST-1266,2026-06-12 21:00:00,Buzo Canguro,1,12367.95
ORD-00524,CUST-1215,2026-05-24 09:00:00,Gorra,2,18432.68
ORD-00525,CUST-1477,2026-07-16 13:00:00,Buzo Canguro,5,34932.61
ORD-00526,CUST-933,2026-03-04 10:00:00,Remera Algodón,2,19363.71
ORD-00527,CUST-1923,2026-06-26 22:00:00,Buzo Canguro,1,8826.21
ORD-00528,CUST-826,2026-05-31 22:00:00,Taza Cerámica,3,73387.88
ORD-00529,CUST-953,2026-04-16 20:00:00,Taza Cerámica,5,53654.59
ORD-00530,CUST-150,2026-07-22 04:00:00,Remera Algodón,4,38476.72
ORD-00531,CUST-1788,2026-04-28 08:00:00,Taza Cerámica,3,65092.47
ORD-00532,CUST-1821,2026-03-31 08:00:00,Remera Sublimada,5,66911.62
ORD-00533,CUST-674,2026-06-30 18:00:00,Remera Algodón,1,13429.31
ORD-00534,CUST-1313,2026-04-06 06:00:00,Taza Cerámica,1,13871.81
ORD-00535,CUST-1248,2026-02-04 00:00:00,Remera Sublimada,3,39992.07
ORD-00536,CUST-249,2026-06-23 07:00:00,Taza Cerámica,5,57656.55
ORD-00537,CUST-413,2026-06-30 21:00:00,Gorra,4,42907.16
ORD-00538,CUST-669,2026-07-25 16:00:00,Buzo Canguro,4,90556.77
ORD-00539,CUST-1465,2026-05-04 13:00:00,Remera Sublimada,2,16468.29
ORD-00540,CUST-404,2026-06-22 17:00:00,Gorra,3,25863.74
ORD-00541,CUST-1815,2026-06-28 17:00:00,Taza Cerámica,5,82171.91
ORD-00542,CUST-781,2026-05-23 00:00:00,Buzo Canguro,3,35619.51
ORD-00543,CUST-937,2026-05-30 10:00:00,Remera Sublimada,4,53722.35
ORD-00544,CUST-1906,2026-02-12 07:00:00,Remera Sublimada,5,105654.66
ORD-00545,CUST-1177,2026-05-29 19:00:00,Taza Cerámica,1,23072.62
ORD-00546,CUST-1102,2026-07-16 02:00:00,Gorra,1,20811.07
ORD-00547,CUST-543,2026-07-06 12:00:00,Remera Sublimada,5,48492.83
ORD-00548,CUST-712,2026-04-07 04:00:00,Remera Sublimada,3,73798.28
ORD-00549,CUST-1092,2026-07-27 05:00:00,Remera Sublimada,3,36790.59
ORD-00550,CUST-363,2026-04-07 03:00:00,Taza Cerámica,1,8381.34
ORD-00551,CUST-1176,2026-02-26 10:00:00,Remera Sublimada,1,14989.93
ORD-00552,CUST-1695,2026-05-19 07:00:00,Remera Sublimada,4,78022.86
ORD-00553,CUST-1103,2026-03-15 21:00:00,Remera Sublimada,5,33327.09
ORD-00554,CUST-1743,2026-06-28 07:00:00,Buzo Canguro,3,53057.21
ORD-00555,CUST-104,2026-03-01 07:00:00,Buzo Canguro,4,88646.23
ORD-00556,CUST-1226,2026-07-08 16:00:00,Remera Sublimada,3,30706.89
ORD-00557,CUST-1319,2026-06-08 19:00:00,Remera Algodón,1,18862.46
ORD-00558,CUST-873,2026-05-27 22:00:00,Remera Sublimada,5,64990.86
ORD-00559,CUST-976,2026-06-24 13:00:00,Remera Sublimada,2,26565.41
ORD-00560,CUST-1091,2026-04-03 10:00:00,Remera Algodón,5,53081.4
ORD-00561,CUST-983,2026-02-07 15:00:00,Buzo Canguro,2,34975.75
ORD-00562,CUST-1473,2026-03-17 14:00:00,Buzo Canguro,4,48879.94
ORD-00563,CUST-146,2026-07-26 20:00:00,Remera Sublimada,2,43236.12
ORD-00564,CUST-966,2026-04-29 08:00:00,Taza Cerámica,2,48516.22
ORD-00565,CUST-922,2026-07-13 18:00:00,Buzo Canguro,4,94807.01
ORD-00566,CUST-1035,2026-03-09 09:00:00,Gorra,5,41312.84
ORD-00567,CUST-1943,15/05/2026,Remera Sublimada,4,21135.22
ORD-00568,CUST-755,,Buzo Canguro,1,13769.37
ORD-00569,CUST-368,2026-05-21 19:00:00,Taza Cerámica,1,19577.67
ORD-00570,CUST-469,15/05/2026,Remera Algodón,2,49098.21
ORD-00571,CUST-735,2026-03-25 22:00:00,Remera Sublimada,4,82673.78
ORD-00572,CUST-1229,2026-02-12 16:00:00,Gorra,4,66443.95
ORD-00573,CUST-1793,2026-02-17 09:00:00,Remera Sublimada,4,22108.23
ORD-00574,CUST-1782,2026-05-05 18:00:00,Buzo Canguro,5,107554.07
ORD-00575,CUST-756,2026-02-11 01:00:00,Remera Sublimada,3,25628.7
ORD-00576,CUST-219,2026-07-28 06:00:00,Buzo Canguro,3,18336.39
ORD-00577,CUST-930,15/05/2026,Remera Sublimada,3,66021.53
ORD-00578,CUST-1910,2026-02-20 17:00:00,Remera Sublimada,5,81625.09
ORD-00579,CUST-1727,,Remera Sublimada,4,30284.13
ORD-00580,CUST-1181,2026-07-10 19:00:00,Remera Sublimada,3,38192.56
ORD-00581,CUST-1469,2026-02-15 04:00:00,Remera Algodón,4,26843.33
ORD-00582,CUST-840,2026-04-25 02:00:00,Remera Algodón,2,35520.43
ORD-00583,CUST-1597,2026-03-09 07:00:00,Taza Cerámica,3,31945.64
ORD-00584,CUST-216,2026-04-13 07:00:00,Remera Sublimada,2,44643.77
ORD-00585,CUST-1953,2026-03-28 22:00:00,Buzo Canguro,5,60779.6
ORD-00586,CUST-890,2026-05-15 10:00:00,Taza Cerámica,1,14892.68
ORD-00587,CUST-1250,2026-05-21 07:00:00,Remera Algodón,5,31352.34
ORD-00588,CUST-1516,2026-05-04 09:00:00,Buzo Canguro,5,52559.26
ORD-00589,CUST-1112,2026-03-11 16:00:00,Gorra,5,92676.73
ORD-00590,CUST-1764,2026-07-14 12:00:00,Remera Algodón,3,59175.77
ORD-00591,CUST-1181,2026-03-08 04:00:00,Gorra,2,19712.87
ORD-00592,CUST-733,2026-02-26 21:00:00,Remera Sublimada,3,45229.21
ORD-00593,CUST-612,2026-02-04 17:00:00,Remera Sublimada,1,21350.62
ORD-00594,CUST-1874,2026-07-16 22:00:00,Buzo Canguro,5,62991.02
ORD-00595,CUST-901,2026-02-22 01:00:00,Buzo Canguro,4,30701.7
ORD-00596,CUST-1219,2026-03-03 22:00:00,Remera Sublimada,1,13637.41
ORD-00597,CUST-1761,2026-02-11 13:00:00,Remera Sublimada,2,34025.15
ORD-00598,CUST-1241,2026-05-07 04:00:00,Taza Cerámica,1,5147.97
ORD-00599,CUST-659,2026-02-10 07:00:00,Buzo Canguro,3,35914.05
ORD-00600,CUST-1724,2026-06-08 13:00:00,Remera Sublimada,4,68594.87
ORD-00601,CUST-587,2026-07-02 02:00:00,Buzo Canguro,3,72114.72
ORD-00602,CUST-1360,2026-07-22 15:00:00,Taza Cerámica,5,-65854.87
ORD-00603,CUST-996,2026-04-01 22:00:00,Taza Cerámica,5,41297.23
ORD-00604,CUST-1395,2026-06-25 00:00:00,Remera Sublimada,1,15684.38
ORD-00605,CUST-1312,2026-03-29 22:00:00,Taza Cerámica,5,53575.24
ORD-00606,CUST-803,2026-05-17 20:00:00,Buzo Canguro,5,46477.94
ORD-00607,CUST-1570,2026-02-09 21:00:00,Remera Sublimada,2,33616.13
ORD-00608,CUST-680,2026-06-21 15:00:00,Taza Cerámica,2,46635.34
ORD-00609,CUST-889,2026-02-18 18:00:00,Remera Sublimada,3,65113.45
ORD-00610,CUST-960,2026-07-18 16:00:00,Remera Sublimada,3,25937.55
ORD-00611,CUST-346,2026-06-23 09:00:00,Buzo Canguro,2,40635.18
ORD-00612,CUST-1199,2026-02-15 14:00:00,Remera Sublimada,1,9597.37
ORD-00613,CUST-253,2026-04-04 22:00:00,Remera Sublimada,2,21628.05
ORD-00614,CUST-1779,2026-07-17 12:00:00,Gorra,3,70203.09
ORD-00615,CUST-1558,2026-04-22 08:00:00,Remera Sublimada,4,92884.01
ORD-00616,CUST-1096,2026-03-12 19:00:00,Remera Algodón,5,41863.08
ORD-00617,CUST-1209,2026-04-23 12:00:00,Buzo Canguro,4,25135.35
ORD-00618,CUST-796,2026-04-17 11:00:00,Remera Sublimada,4,43449.45
ORD-00619,CUST-1408,2026-03-10 18:00:00,Remera Sublimada,5,83177.51
ORD-00620,CUST-1343,2026-04-12 02:00:00,Buzo Canguro,2,45075.67
ORD-00621,CUST-1192,2026-03-20 17:00:00,Buzo Canguro,1,7376.75
ORD-00622,CUST-1170,2026-06-24 22:00:00,Remera Sublimada,4,53196.68
ORD-00623,CUST-1108,2026-03-11 03:00:00,Remera Sublimada,1,10435.0
ORD-00624,CUST-193,2026-04-30 07:00:00,Taza Cerámica,3,15895.74
ORD-00625,CUST-1873,2026-06-21 12:00:00,Remera Sublimada,4,83075.7
ORD-00626,CUST-1057,2026-04-22 16:00:00,Gorra,3,63797.05
ORD-00627,CUST-1111,2026-06-14 18:00:00,Taza Cerámica,2,18849.16
ORD-00628,CUST-552,2026-04-18 13:00:00,Buzo Canguro,4,32099.22
ORD-00629,CUST-1327,2026-05-06 21:00:00,Remera Sublimada,3,23673.65
ORD-00630,CUST-1011,2026-06-12 06:00:00,Remera Sublimada,3,42836.83
ORD-00631,CUST-317,2026-04-13 12:00:00,Gorra,2,19859.82
ORD-00632,CUST-573,2026-07-10 05:00:00,Remera Sublimada,1,15227.11
ORD-00633,CUST-531,2026-07-16 20:00:00,Remera Sublimada,1,12697.03
ORD-00634,CUST-440,2026-07-06 02:00:00,Buzo Canguro,4,36871.22
ORD-00635,CUST-650,2026-06-30 05:00:00,Remera Sublimada,2,40047.67
ORD-00636,CUST-1735,2026-04-13 05:00:00,Buzo Canguro,4,32029.11
ORD-00637,CUST-1412,2026-03-04 02:00:00,Gorra,1,20978.05
ORD-00638,CUST-1377,2026-06-18 02:00:00,Buzo Canguro,2,32457.86
ORD-00639,CUST-1857,2026-04-17 16:00:00,Remera Algodón,5,108203.71
ORD-00640,CUST-456,2026-03-31 04:00:00,Gorra,2,10190.36
ORD-00641,CUST-122,2026-03-24 08:00:00,Remera Sublimada,2,39967.54
ORD-00642,CUST-1885,2026-03-03 20:00:00,Remera Sublimada,5,30151.56
ORD-00643,CUST-621,2026-04-25 06:00:00,Buzo Canguro,3,72005.92
ORD-00644,CUST-1881,2026-06-07 21:00:00,Buzo Canguro,3,57164.37
ORD-00645,CUST-1960,2026-06-12 12:00:00,Remera Sublimada,3,34210.34
ORD-00646,CUST-1223,2026-03-17 09:00:00,Remera Algodón,1,11397.01
ORD-00647,CUST-901,2026-05-25 16:00:00,Buzo Canguro,2,44459.7
ORD-00648,CUST-1303,2026-02-20 19:00:00,Remera Sublimada,5,115284.01
ORD-00649,CUST-1346,2026-04-22 21:00:00,Buzo Canguro,1,22831.47
ORD-00650,CUST-861,2026-07-14 00:00:00,Remera Sublimada,5,105874.03
ORD-00651,CUST-1782,2026-06-09 14:00:00,Gorra,1,21380.64
ORD-00652,CUST-541,2026-02-17 07:00:00,Buzo Canguro,1,16455.36
ORD-00653,CUST-1731,2026-05-20 22:00:00,Remera Sublimada,1,5564.62
ORD-00654,CUST-868,2026-07-24 07:00:00,Remera Sublimada,5,33677.33
ORD-00655,CUST-1115,2026-02-08 14:00:00,Gorra,4,71964.26
ORD-00656,CUST-1448,2026-02-13 06:00:00,Buzo Canguro,1,13023.3
ORD-00657,CUST-615,2026-07-06 15:00:00,Remera Algodón,3,49038.58
ORD-00658,CUST-1139,2026-05-30 01:00:00,Remera Sublimada,2,19243.1
ORD-00659,CUST-891,2026-06-25 06:00:00,Remera Sublimada,4,71953.37
ORD-00660,CUST-435,2026-02-13 17:00:00,Remera Sublimada,4,39426.36
ORD-00661,CUST-1882,2026-05-05 17:00:00,Buzo Canguro,5,71081.28
ORD-00662,CUST-357,2026-02-13 10:00:00,Remera Sublimada,4,58297.59
ORD-00663,CUST-596,2026-05-05 20:00:00,Remera Sublimada,5,42766.82
ORD-00664,CUST-995,2026-05-23 22:00:00,Buzo Canguro,5,112620.77
ORD-00665,CUST-259,2026-04-22 07:00:00,Buzo Canguro,3,46549.26
ORD-00666,CUST-1598,2026-05-27 14:00:00,Remera Sublimada,1,22335.68
ORD-00667,CUST-951,2026-07-30 09:00:00,Buzo Canguro,4,41002.86
ORD-00668,CUST-1787,2026-05-19 20:00:00,Taza Cerámica,1,8446.72
ORD-00669,CUST-789,2026-06-08 19:00:00,Remera Sublimada,1,5360.33
ORD-00670,CUST-1798,2026-07-08 00:00:00,Remera Sublimada,1,6877.29
